x,y,z
559.999961,-559.999961,-5
559.999961,-559.999961,-5
559.999961,-559.999961,-5
559.999961,-559.999961,-5
559.999961,-559.999961,-5
559.999961,-559.999961,-5
559.999961,-559.999961,-5
559.999961,-559.999961,-5
559.999961,-559.999961,-5
559.999961,-559.999961,-5
559.999961,-559.999961,-5
559.999961,-559.999961,-5
559.999961,-559.999961,-5
559.938672,-560.01875,-5
559.788711,-560.07707,-5
559.556914,-560.163203,-5
559.243008,-560.259687,-5
558.89457,-560.339375,-5
558.425391,-560.403164,-5
557.878906,-560.415664,-5
557.334649,-560.366133,-5
556.667617,-560.225156,-5
555.951485,-559.988398,-5
555.288672,-559.682773,-5
554.540781,-559.242305,-5
553.814023,-558.7225,-5
553.150196,-558.161758,-5
552.360352,-557.44957,-5
551.529414,-556.655547,-5
550.726484,-555.919141,-5
549.743868,-555.069805,-5
548.673047,-554.210508,-5
547.644063,-553.448359,-5
546.403203,-552.594102,-5
545.077891,-551.743633,-5
543.832306,-550.990586,-5
542.355274,-550.152344,-5
540.975,-549.42043,-5
539.381485,-548.623438,-5
538.015938,-547.974844,-5
536.577267,-547.328906,-5
535.259609,-546.773243,-5
534.200586,-546.352149,-5
533.144728,-545.952188,-5
532.236641,-545.614962,-5
531.540274,-545.363048,-5
530.853399,-545.112461,-5
530.241407,-544.879219,-5
529.681875,-544.658711,-5
529.207031,-544.46543,-5
528.669806,-544.239649,-5
528.171602,-544.023711,-5
527.577187,-543.757813,-5
526.943127,-543.463009,-5
526.34539,-543.179218,-5
525.638634,-542.838789,-5
524.907501,-542.482578,-5
524.247929,-542.157969,-5
523.512619,-541.793673,-5
522.876991,-541.476915,-5
522.187305,-541.129726,-5
521.594807,-540.830431,-5
520.949726,-540.504337,-5
520.389648,-540.220312,-5
519.765236,-539.9025,-5
519.136719,-539.582891,-5
518.568672,-539.294962,-5
517.915977,-538.964766,-5
517.24836,-538.627695,-5
516.644337,-538.323517,-5
515.957268,-537.97797,-5
515.270977,-537.633322,-5
514.668674,-537.331564,-5
513.994453,-536.993984,-5
513.395744,-536.694454,-5
512.723244,-536.358438,-5
512.12672,-536.060509,-5
511.457226,-535.726212,-5
510.78875,-535.392462,-5
510.19508,-535.096212,-5
509.527031,-534.762617,-5
508.932735,-534.46582,-5
508.263245,-534.131329,-5
507.592735,-533.796289,-5
506.995979,-533.498125,-5
506.324261,-533.162462,-5
505.727188,-532.864063,-5
505.055626,-532.52836,-5
504.384415,-532.192852,-5
503.788048,-531.894728,-5
503.11758,-531.559414,-5
502.521759,-531.261602,-5
501.851681,-530.926523,-5
501.181484,-530.59129,-5
500.585548,-530.293165,-5
499.84008,-529.920353,-5
499.243828,-529.622227,-5
498.572815,-529.286564,-5
497.97633,-528.988203,-5
497.305237,-528.6525,-5
496.708714,-528.354219,-5
496.037697,-528.018829,-5
495.366875,-527.683437,-5
494.77063,-527.385315,-5
494.099846,-527.049923,-5
493.503441,-526.75172,-5
492.832657,-526.416328,-5
492.161873,-526.080936,-5
491.565628,-525.782814,-5
490.894844,-525.447422,-5
490.224068,-525.112034,-5
489.627815,-524.813908,-5
488.956955,-524.478516,-5
488.286133,-524.143127,-5
487.689842,-523.845001,-5
487.019066,-523.509609,-5
486.422813,-523.211487,-5
485.752029,-522.876095,-5
485.081253,-522.540703,-5
484.485001,-522.24258,-5
483.814224,-521.907188,-5
483.217972,-521.609062,-5
482.547188,-521.273674,-5
481.876411,-520.938282,-5
481.280159,-520.640156,-5
480.609375,-520.304768,-5
479.938599,-519.969376,-5
479.342346,-519.671249,-5
478.671562,-519.335861,-5
478.075317,-519.037735,-5
477.404495,-518.702305,-5
476.73336,-518.366718,-5
476.062576,-518.03133,-5
475.466331,-517.733204,-5
474.795547,-517.397812,-5
474.124771,-517.062424,-5
473.528481,-516.764297,-5
472.857697,-516.428905,-5
472.186913,-516.093517,-5
471.516136,-515.758125,-5
470.919884,-515.460003,-5
470.249107,-515.124611,-5
469.578323,-514.789219,-5
468.982071,-514.491097,-5
468.311295,-514.155705,-5
467.715042,-513.857578,-5
467.044182,-513.522148,-5
466.373398,-513.18676,-5
465.777153,-512.888634,-5
465.106369,-512.553242,-5
464.510117,-512.255119,-5
463.83934,-511.919727,-5
463.243088,-511.621601,-5
462.572304,-511.286213,-5
461.901527,-510.950821,-5
461.305275,-510.652695,-5
460.634491,-510.317307,-5
460.038246,-510.01918,-5
459.367462,-509.683788,-5
458.77121,-509.385666,-5
458.100235,-509.050156,-5
457.50399,-508.752033,-5
456.833206,-508.416641,-5
456.162422,-508.081253,-5
455.566177,-507.783127,-5
454.895393,-507.447735,-5
454.299141,-507.149612,-5
453.628365,-506.81422,-5
453.032112,-506.516094,-5
452.361328,-506.180706,-5
451.765083,-505.88258,-5
451.094299,-505.547188,-5
450.498047,-505.249065,-5
449.827271,-504.913673,-5
449.156487,-504.578281,-5
448.560234,-504.280159,-5
447.889458,-503.944767,-5
447.293205,-503.646641,-5
446.622421,-503.311253,-5
446.026177,-503.013126,-5
445.355393,-502.677734,-5
444.75914,-502.379612,-5
444.088364,-502.04422,-5
443.492111,-501.746094,-5
442.821327,-501.410706,-5
442.225082,-501.112579,-5
441.554298,-500.777187,-5
440.958046,-500.479065,-5
440.28727,-500.143673,-5
439.616486,-499.808281,-5
439.020241,-499.510159,-5
438.349457,-499.174767,-5
437.753204,-498.87664,-5
437.082428,-498.541252,-5
436.486176,-498.243126,-5
435.815392,-497.907734,-5
435.219147,-497.609612,-5
434.548363,-497.27422,-5
433.95211,-496.976093,-5
433.281334,-496.640705,-5
432.61055,-496.305313,-5
432.014298,-496.007191,-5
431.343521,-495.671799,-5
430.747223,-495.373672,-5
430.076447,-495.038284,-5
429.480194,-494.740158,-5
428.809418,-494.40477,-5
428.213165,-494.106644,-5
427.542389,-493.771248,-5
426.871597,-493.43586,-5
426.27536,-493.137733,-5
425.604569,-492.802345,-5
424.933792,-492.466957,-5
424.33754,-492.168831,-5
423.666763,-491.833443,-5
423.070511,-491.535316,-5
422.399735,-491.199921,-5
421.803482,-490.901802,-5
421.132706,-490.566406,-5
420.461914,-490.231018,-5
419.865662,-489.932892,-5
419.194885,-489.597504,-5
418.598633,-489.299377,-5
417.927856,-488.963989,-5
417.331604,-488.665863,-5
416.660828,-488.330467,-5
415.990036,-487.995079,-5
415.393799,-487.696953,-5
414.723007,-487.361565,-5
414.126755,-487.063438,-5
413.455978,-486.72805,-5
412.785202,-486.392654,-5
412.18895,-486.094536,-5
411.518173,-485.75914,-5
410.921921,-485.461014,-5
410.251129,-485.125626,-5
409.580353,-484.790237,-5
408.9841,-484.492111,-5
408.313324,-484.156723,-5
407.642548,-483.821327,-5
407.046295,-483.523209,-5
406.375473,-483.187775,-5
405.77919,-482.889648,-5
405.108322,-482.554222,-5
404.437546,-482.218826,-5
403.766754,-481.883438,-5
403.170517,-481.585312,-5
402.499725,-481.249924,-5
401.903473,-480.951797,-5
401.22403,-480.637192,-5
400.603409,-480.403442,-5
399.890167,-480.191528,-5
399.164307,-480.021835,-5
398.509491,-479.905586,-5
397.763748,-479.828247,-5
397.01149,-479.786682,-5
396.341599,-479.767929,-5
395.586533,-479.76078,-5
394.918167,-479.762657,-5
394.164963,-479.783676,-5
393.41301,-479.809807,-5
392.745468,-479.833595,-5
391.993591,-479.866058,-5
391.325546,-479.893631,-5
390.574921,-479.920708,-5
389.823669,-479.945625,-5
389.072586,-479.966919,-5
388.403915,-479.981995,-5
387.651215,-479.993988,-5
386.98204,-480.002029,-5
386.23082,-480.008598,-5
385.563202,-480.012894,-5
384.812622,-480.016289,-5
384.062897,-480.017075,-5
383.397034,-480.016914,-5
382.648361,-480.016174,-5
381.899887,-480.014221,-5
381.234345,-480.01223,-5
380.485245,-480.010117,-5
379.735672,-480.007774,-5
379.068985,-480.005821,-5
378.318634,-480.004066,-5
377.568085,-480.002541,-5
376.900986,-480.001411,-5
376.150467,-480.000473,-5
375.483566,-479.999886,-5
374.733475,-479.999222,-5
374.066925,-479.998947,-5
373.317078,-479.998596,-5
372.650818,-479.998558,-5
371.901291,-479.998596,-5
371.151413,-479.998596,-5
370.484848,-479.998596,-5
369.734924,-479.998833,-5
369.068161,-479.999184,-5
368.318054,-479.999496,-5
367.65126,-479.999573,-5
366.901093,-479.999573,-5
366.234268,-479.999573,-5
365.484222,-479.999573,-5
364.817627,-479.999573,-5
364.067734,-479.999573,-5
363.401169,-479.999573,-5
362.651291,-479.999573,-5
361.901016,-479.999573,-5
361.234451,-479.999573,-5
360.484573,-479.999573,-5
359.817978,-479.999573,-5
359.067932,-479.999573,-5
358.401138,-479.999573,-5
357.650986,-479.999573,-5
