x,y,z
559.999961,-560.000039,-5
559.999961,-560.000039,-5
559.999961,-560.000039,-5
559.999961,-560.000039,-5
559.999961,-560.000039,-5
559.999961,-560.000039,-5
559.999961,-560.000039,-5
559.999961,-560.000039,-5
559.999961,-560.000039,-5
559.999961,-560.000039,-5
559.999961,-560.000039,-5
559.999961,-560.000039,-5
559.999961,-560.000039,-5
559.999961,-560.000039,-5
559.999961,-560.000039,-5
559.999961,-560.000039,-5
559.999961,-560.000039,-5
559.999961,-560.000039,-5
559.999961,-560.000039,-5
559.999961,-560.000039,-5
560.020195,-560.044922,-5
560.08082,-560.177344,-5
560.165352,-560.361367,-5
560.2925,-560.638828,-5
560.452187,-560.987812,-5
560.643008,-561.406367,-5
560.838242,-561.835703,-5
561.085898,-562.382031,-5
561.363437,-562.994141,-5
561.670781,-563.671367,-5
561.969258,-564.328789,-5
562.332031,-565.127812,-5
562.704453,-565.947929,-5
563.055859,-566.721601,-5
563.48664,-567.669883,-5
563.899961,-568.579531,-5
564.397539,-569.674453,-5
564.928008,-570.841562,-5
565.426133,-571.937461,-5
566.015312,-573.233593,-5
566.633945,-574.594336,-5
567.207969,-575.856953,-5
567.879922,-577.334961,-5
568.578867,-578.872383,-5
569.222578,-580.288008,-5
569.971289,-581.934687,-5
570.658476,-583.445858,-5
571.455351,-585.198437,-5
572.276796,-587.005077,-5
573.016523,-588.632303,-5
573.814258,-590.387264,-5
574.554375,-592.015701,-5
575.230976,-593.504765,-5
575.776015,-594.704685,-5
576.323828,-595.911053,-5
576.801483,-596.962891,-5
577.166836,-597.76746,-5
577.511679,-598.526638,-5
577.792265,-599.144337,-5
578.003984,-599.610271,-5
578.21664,-600.078201,-5
578.413124,-600.510391,-5
578.5875,-600.893749,-5
578.795898,-601.35207,-5
578.997694,-601.79578,-5
579.246288,-602.342461,-5
579.519335,-602.943008,-5
579.78289,-603.522617,-5
580.101366,-604.223282,-5
580.438828,-604.965469,-5
580.749218,-605.648201,-5
581.100273,-606.420467,-5
581.442421,-607.173122,-5
581.734921,-607.816483,-5
582.048437,-608.506405,-5
582.346523,-609.162422,-5
582.601484,-609.723396,-5
582.882851,-610.342579,-5
583.133514,-610.89418,-5
583.420977,-611.52668,-5
583.717148,-612.178242,-5
583.988554,-612.775234,-5
584.302343,-613.465427,-5
584.622265,-614.169258,-5
584.909725,-614.801716,-5
585.231367,-615.508945,-5
585.546289,-616.201912,-5
585.822695,-616.810272,-5
586.13203,-617.490974,-5
586.405703,-618.093163,-5
586.712812,-618.768867,-5
587.019804,-619.444218,-5
587.327343,-620.120781,-5
587.601563,-620.723984,-5
587.911093,-621.404919,-5
588.187147,-622.012108,-5
588.49836,-622.696716,-5
588.810194,-623.382576,-5
589.086992,-623.991444,-5
589.398554,-624.676796,-5
589.709843,-625.361641,-5
589.986053,-625.969177,-5
590.296288,-626.65152,-5
590.606054,-627.332809,-5
590.881054,-627.937889,-5
591.19043,-628.618591,-5
591.5,-629.299728,-5
591.775429,-629.905777,-5
592.085625,-630.58828,-5
592.39621,-631.271523,-5
592.672344,-631.878983,-5
592.983162,-632.562889,-5
593.294216,-633.247345,-5
593.570118,-633.854179,-5
593.880898,-634.536949,-5
594.191601,-635.220078,-5
594.502224,-635.903282,-5
594.778202,-636.51062,-5
595.088593,-637.193634,-5
595.398983,-637.876678,-5
595.674881,-638.483788,-5
595.985313,-639.167107,-5
596.295742,-639.850349,-5
596.571678,-640.457459,-5
596.881836,-641.140076,-5
597.157654,-641.747108,-5
597.467735,-642.429489,-5
597.777813,-643.11187,-5
598.087891,-643.794258,-5
598.363789,-644.400978,-5
598.674255,-645.08371,-5
598.984646,-645.766563,-5
599.260548,-646.373634,-5
599.570976,-647.056641,-5
599.881405,-647.739647,-5
600.191834,-648.422501,-5
600.467773,-649.029373,-5
600.778202,-649.712105,-5
601.054138,-650.318985,-5
601.364609,-651.001793,-5
601.675037,-651.684532,-5
601.950977,-652.291405,-5
602.261406,-652.974136,-5
602.571835,-653.656876,-5
602.847771,-654.263748,-5
603.158203,-654.946518,-5
603.468632,-655.629295,-5
603.744492,-656.236168,-5
604.054688,-656.918907,-5
604.330391,-657.52578,-5
604.640507,-658.208511,-5
604.950741,-658.891251,-5
605.226677,-659.498123,-5
605.537109,-660.180855,-5
605.813046,-660.787735,-5
606.123474,-661.470467,-5
606.399414,-662.077339,-5
606.709843,-662.760078,-5
607.020077,-663.44281,-5
607.295856,-664.049683,-5
607.606209,-664.732422,-5
607.916443,-665.415154,-5
608.192226,-666.022026,-5
608.502655,-666.704765,-5
608.778397,-667.311638,-5
609.088631,-667.99437,-5
609.399063,-668.677109,-5
609.674999,-669.283981,-5
609.985428,-669.966713,-5
610.295856,-670.649529,-5
610.571796,-671.256401,-5
610.882187,-671.93914,-5
611.192341,-672.621872,-5
611.468006,-673.228745,-5
611.778358,-673.911484,-5
612.054295,-674.518356,-5
612.364727,-675.201088,-5
612.675156,-675.883827,-5
612.950859,-676.4907,-5
613.260937,-677.173431,-5
613.571209,-677.856171,-5
613.847149,-678.463043,-5
614.157696,-679.146088,-5
614.468124,-679.828827,-5
614.744061,-680.4357,-5
615.054489,-681.118431,-5
615.330429,-681.725311,-5
615.64082,-682.408043,-5
615.95113,-683.090782,-5
616.26125,-683.773514,-5
616.536873,-684.380386,-5
616.846951,-685.063126,-5
617.12281,-685.669998,-5
617.433243,-686.35273,-5
617.743671,-687.035469,-5
618.019608,-687.642342,-5
618.330036,-688.325073,-5
618.640469,-689.007813,-5
618.916367,-689.614685,-5
619.226757,-690.297424,-5
619.537148,-690.980148,-5
619.813007,-691.587021,-5
620.123398,-692.26976,-5
620.433594,-692.952499,-5
620.709335,-693.559372,-5
621.019688,-694.242111,-5
621.32988,-694.924835,-5
621.605507,-695.531723,-5
621.915859,-696.214523,-5
622.226288,-696.897339,-5
622.502224,-697.504211,-5
622.812656,-698.186951,-5
623.123085,-698.86969,-5
623.399021,-699.476563,-5
623.709412,-700.159287,-5
624.019806,-700.842026,-5
624.2957,-701.448898,-5
624.605896,-702.131638,-5
624.881599,-702.73851,-5
625.191795,-703.421249,-5
625.502106,-704.103989,-5
625.778046,-704.710861,-5
626.088478,-705.393585,-5
626.36441,-706.000473,-5
626.674805,-706.683197,-5
626.985229,-707.365936,-5
627.260895,-707.972809,-5
627.571091,-708.655548,-5
627.881485,-709.338272,-5
628.157379,-709.94516,-5
628.467773,-710.627884,-5
628.778122,-711.310623,-5
629.054024,-711.917496,-5
629.36441,-712.600235,-5
629.640236,-713.207108,-5
629.950432,-713.889847,-5
630.260544,-714.572571,-5
630.536407,-715.179443,-5
630.846832,-715.862183,-5
631.157265,-716.544922,-5
631.467697,-717.227646,-5
631.743629,-717.834534,-5
632.054024,-718.517258,-5
632.364098,-719.199997,-5
632.639725,-719.80687,-5
632.950073,-720.489609,-5
633.260506,-721.172333,-5
633.536446,-721.779221,-5
633.84687,-722.461945,-5
634.157303,-723.144684,-5
634.467735,-723.827423,-5
634.743439,-724.434296,-5
635.053513,-725.117035,-5
635.363823,-725.799759,-5
635.639763,-726.406632,-5
635.950195,-727.089371,-5
636.26062,-727.77211,-5
636.5709,-728.454834,-5
636.846756,-729.061722,-5
637.15715,-729.744446,-5
637.433044,-730.351318,-5
637.743393,-731.034058,-5
638.01918,-731.64093,-5
638.329254,-732.323669,-5
638.639488,-733.006409,-5
638.915428,-733.613281,-5
639.225861,-734.296005,-5
639.536285,-734.978745,-5
639.812225,-735.585617,-5
640.122658,-736.268356,-5
640.433083,-736.951096,-5
640.708824,-737.557968,-5
641.018906,-738.240692,-5
641.32914,-738.923431,-5
641.605034,-739.530304,-5
641.915466,-740.213043,-5
642.225899,-740.895783,-5
642.501831,-741.502655,-5
642.812111,-742.185379,-5
643.122261,-742.868118,-5
643.398087,-743.474991,-5
643.708511,-744.15773,-5
644.018906,-744.840469,-5
644.2948,-745.447342,-5
644.605194,-746.130081,-5
644.91539,-746.812805,-5
645.19117,-747.419678,-5
645.501602,-748.102417,-5
645.777306,-748.70929,-5
646.087502,-749.392029,-5
646.363434,-749.998901,-5
646.673866,-750.681641,-5
646.984299,-751.364365,-5
647.260231,-751.971252,-5
647.570663,-752.653976,-5
647.846558,-753.260849,-5
648.156914,-753.943588,-5
648.467224,-754.626328,-5
648.743126,-755.2332,-5
649.053322,-755.915939,-5
649.329018,-756.522888,-5
649.639297,-757.205627,-5
649.949722,-757.888351,-5
650.225586,-758.495224,-5
650.53566,-759.177963,-5
650.811485,-759.784836,-5
651.12191,-760.467575,-5
651.39785,-761.074448,-5
651.708282,-761.757187,-5
652.018707,-762.439911,-5
652.294609,-763.046799,-5
652.604996,-763.729523,-5
652.91539,-764.412262,-5
653.191208,-765.019135,-5
653.50148,-765.701874,-5
653.777222,-766.308746,-5
654.087303,-766.991486,-5
654.397377,-767.67421,-5
654.673317,-768.281082,-5
654.983749,-768.963821,-5
655.294174,-769.646561,-5
655.569923,-770.253433,-5
655.879997,-770.936173,-5
656.155624,-771.543045,-5
656.465698,-772.225769,-5
656.77578,-772.908508,-5
657.051559,-773.515381,-5
657.362183,-774.19812,-5
657.672966,-774.880859,-5
657.94883,-775.487732,-5
658.258904,-776.170471,-5
658.534531,-776.777344,-5
658.844841,-777.460068,-5
659.155624,-778.142807,-5
659.420235,-778.754211,-5
659.694839,-779.450851,-5
659.946251,-780.156006,-5
660.154526,-780.788361,-5
660.372963,-781.505615,-5
660.579529,-782.227341,-5
660.753517,-782.871323,-5
660.933594,-783.600235,-5
661.087654,-784.248978,-5
661.256874,-784.980301,-5
661.416557,-785.714218,-5
661.55648,-786.366867,-5
661.713829,-787.101166,-5
661.868202,-787.83577,-5
662.006012,-788.488358,-5
662.162811,-789.22171,-5
662.320702,-789.954453,-5
662.462265,-790.605301,-5
662.623512,-791.337189,-5
662.768745,-791.987183,-5
662.93367,-792.718353,-5
663.099686,-793.4496,-5
663.247963,-794.099533,-5
663.415543,-794.830704,-5
663.584137,-795.561798,-5
663.734215,-796.211563,-5
663.903122,-796.942108,-5
664.053825,-797.591476,-5
664.223282,-798.322022,-5
664.392807,-799.052734,-5
664.543434,-799.702103,-5
664.712891,-800.432648,-5
664.88234,-801.163193,-5
665.03289,-801.812576,-5
665.202263,-802.543198,-5
665.352341,-803.192658,-5
665.521088,-803.923279,-5
665.689766,-804.6539,-5
665.83976,-805.303268,-5
666.008514,-806.033829,-5
666.158516,-806.683197,-5
666.327263,-807.413742,-5
666.49601,-808.144287,-5
666.646011,-808.793671,-5
666.814766,-809.524216,-5
666.98336,-810.254761,-5
667.133202,-810.904129,-5
667.301247,-811.635071,-5
