x,y,z
559.9815,-560.0202,-5
560.6728,-560.9439,-5
561.3711,-561.8617,-5
562.0761,-562.7738,-5
562.7875,-563.6805,-5
563.5052,-564.5818,-5
564.229,-565.478,-5
564.9587,-566.3692,-5
565.694,-567.2557,-5
566.4347,-568.1376,-5
567.1807,-569.015,-5
567.9317,-569.8882,-5
568.6874,-570.7573,-5
569.4478,-571.6225,-5
570.2125,-572.4839,-5
570.9814,-573.3419,-5
571.7542,-574.1964,-5
572.5308,-575.0478,-5
573.3109,-575.8961,-5
574.0943,-576.7416,-5
574.8808,-577.5845,-5
575.6702,-578.4248,-5
576.4623,-579.2628,-5
577.2569,-580.0988,-5
578.0537,-580.9327,-5
578.8525,-581.7649,-5
579.6532,-582.5954,-5
580.4554,-583.4245,-5
581.2591,-584.2524,-5
582.064,-585.0792,-5
582.8699,-585.9051,-5
583.6765,-586.7303,-5
584.4837,-587.5549,-5
585.2912,-588.3792,-5
586.0989,-589.2032,-5
586.9065,-590.0273,-5
587.7138,-590.8515,-5
588.5206,-591.6761,-5
589.3267,-592.5011,-5
590.1318,-593.3269,-5
590.9358,-594.1535,-5
591.7385,-594.9811,-5
592.5396,-595.81,-5
593.3389,-596.6403,-5
594.1362,-597.4721,-5
594.9314,-598.3057,-5
595.7241,-599.1412,-5
596.5142,-599.9788,-5
597.3014,-600.8187,-5
598.0857,-601.661,-5
598.8666,-602.506,-5
599.6441,-603.3538,-5
600.4179,-604.2046,-5
601.1878,-605.0585,-5
601.9536,-605.9158,-5
602.7151,-606.7765,-5
603.472,-607.641,-5
604.2242,-608.5093,-5
604.9715,-609.3817,-5
605.7136,-610.2583,-5
606.4503,-611.1393,-5
607.1815,-612.0247,-5
607.9081,-612.9142,-5
608.6308,-613.807,-5
609.3507,-614.7026,-5
610.0687,-615.6003,-5
610.7858,-616.4995,-5
611.5028,-617.3996,-5
612.2207,-618.2999,-5
612.9404,-619.1999,-5
613.663,-620.0989,-5
614.3892,-620.9963,-5
615.1201,-621.8915,-5
615.8567,-622.7837,-5
616.5997,-623.6725,-5
617.3503,-624.5572,-5
618.1093,-625.4372,-5
618.8776,-626.3118,-5
619.6562,-627.1805,-5
620.4461,-628.0425,-5
621.2481,-628.8973,-5
622.0622,-629.7448,-5
622.8859,-630.5864,-5
623.7162,-631.4236,-5
624.5501,-632.258,-5
625.3845,-633.0911,-5
626.2165,-633.9246,-5
627.0432,-634.76,-5
627.8614,-635.599,-5
628.6683,-636.4429,-5
629.4609,-637.2936,-5
630.2361,-638.1524,-5
630.9909,-639.021,-5
631.7224,-639.901,-5
632.4277,-640.794,-5
633.1036,-641.7014,-5
633.7472,-642.625,-5
634.3555,-643.5662,-5
634.9256,-644.5266,-5
635.4544,-645.5079,-5
635.939,-646.5115,-5
636.3789,-647.5378,-5
636.7772,-648.5853,-5
637.1377,-649.6521,-5
637.4639,-650.7364,-5
637.7595,-651.8365,-5
638.0281,-652.9506,-5
638.2733,-654.0768,-5
638.4987,-655.2135,-5
638.7081,-656.3589,-5
638.9049,-657.5111,-5
639.0928,-658.6684,-5
639.2754,-659.829,-5
639.4564,-660.9911,-5
639.6394,-662.1529,-5
639.828,-663.3127,-5
640.0258,-664.4686,-5
640.2365,-665.619,-5
640.4636,-666.762,-5
640.7109,-667.8958,-5
640.9815,-669.0188,-5
641.2754,-670.1312,-5
641.5912,-671.2336,-5
641.9273,-672.327,-5
642.2822,-673.4121,-5
642.6544,-674.4898,-5
643.0423,-675.5609,-5
643.4445,-676.6263,-5
643.8593,-677.6867,-5
644.2852,-678.743,-5
644.7208,-679.796,-5
645.1645,-680.8465,-5
645.6148,-681.8955,-5
646.0701,-682.9436,-5
646.5289,-683.9917,-5
646.9897,-685.0407,-5
647.4509,-686.0914,-5
647.9111,-687.1446,-5
648.3686,-688.2011,-5
648.8221,-689.2617,-5
649.2708,-690.3266,-5
649.7145,-691.3957,-5
650.1526,-692.4689,-5
650.5851,-693.5461,-5
651.0116,-694.6272,-5
651.4317,-695.712,-5
651.8451,-696.8004,-5
652.2517,-697.8924,-5
652.6509,-698.9877,-5
653.0427,-700.0863,-5
653.4265,-701.1882,-5
653.8022,-702.293,-5
654.1694,-703.4008,-5
654.5278,-704.5115,-5
654.8771,-705.6248,-5
655.2171,-706.7408,-5
655.5473,-707.8592,-5
655.8675,-708.98,-5
656.1774,-710.103,-5
656.4766,-711.2282,-5
656.765,-712.3554,-5
657.0421,-713.4846,-5
657.3076,-714.6155,-5
657.5613,-715.7481,-5
657.8029,-716.8823,-5
658.0319,-718.0179,-5
658.2482,-719.1548,-5
658.4515,-720.293,-5
658.6413,-721.4323,-5
658.8175,-722.5726,-5
658.9796,-723.7137,-5
659.1275,-724.8557,-5
659.2607,-725.9982,-5
659.379,-727.1413,-5
659.4821,-728.2848,-5
659.5697,-729.4287,-5
659.6414,-730.5727,-5
659.697,-731.7167,-5
659.7364,-732.8608,-5
659.7602,-734.0048,-5
659.7696,-735.1489,-5
659.7657,-736.2929,-5
659.7495,-737.4369,-5
659.722,-738.581,-5
659.6842,-739.7251,-5
659.6374,-740.8694,-5
659.5824,-742.0137,-5
659.5204,-743.1581,-5
659.4524,-744.3027,-5
659.3795,-745.4473,-5
659.3027,-746.5922,-5
659.2231,-747.7373,-5
659.1417,-748.8825,-5
659.0595,-750.028,-5
658.9778,-751.1737,-5
658.8974,-752.3196,-5
658.8194,-753.4658,-5
658.7449,-754.6123,-5
658.675,-755.7591,-5
658.6107,-756.9063,-5
658.5531,-758.0537,-5
658.5031,-759.2016,-5
658.462,-760.3498,-5
658.4306,-761.4984,-5
658.4101,-762.6474,-5
658.4016,-763.7968,-5
658.406,-764.9467,-5
658.4245,-766.0971,-5
658.458,-767.2479,-5
658.5077,-768.3993,-5
658.5746,-769.5511,-5
658.6598,-770.7035,-5
658.7642,-771.8565,-5
658.8891,-773.01,-5
659.0353,-774.1641,-5
659.204,-775.3188,-5
659.3962,-776.4741,-5
659.613,-777.6301,-5
659.8554,-778.7867,-5
660.1245,-779.9441,-5
660.4212,-781.1018,-5
660.7456,-782.2582,-5
661.0977,-783.4115,-5
661.4774,-784.5594,-5
661.8848,-785.7001,-5
662.3196,-786.8316,-5
662.782,-787.9517,-5
663.2718,-789.0585,-5
663.789,-790.1501,-5
664.3335,-791.2243,-5
664.9054,-792.2792,-5
665.5045,-793.3128,-5
666.1308,-794.323,-5
666.7843,-795.3078,-5
667.4649,-796.2653,-5
668.1725,-797.1935,-5
668.9072,-798.0902,-5
669.6689,-798.9535,-5
670.4574,-799.7815,-5
671.2729,-800.572,-5
672.1151,-801.3231,-5
672.9842,-802.0327,-5
673.8799,-802.6989,-5
674.8024,-803.3197,-5
675.751,-803.8947,-5
676.7244,-804.4261,-5
677.7214,-804.9163,-5
678.7405,-805.3678,-5
679.7804,-805.7828,-5
680.8397,-806.1638,-5
681.9172,-806.5133,-5
683.0114,-806.8336,-5
684.121,-807.1271,-5
685.2447,-807.3962,-5
686.3811,-807.6433,-5
687.5289,-807.8709,-5
688.6867,-808.0813,-5
689.8531,-808.2769,-5
691.0269,-808.4601,-5
692.2066,-808.6333,-5
693.3909,-808.799,-5
694.5785,-808.9595,-5
695.7681,-809.1172,-5
696.9581,-809.2746,-5
698.1475,-809.434,-5
699.3346,-809.5978,-5
700.5184,-809.7684,-5
701.6972,-809.9483,-5
702.87,-810.1397,-5
704.0364,-810.343,-5
705.1967,-810.5579,-5
706.351,-810.784,-5
707.4996,-811.0207,-5
708.6428,-811.2677,-5
709.7808,-811.5244,-5
710.9138,-811.7905,-5
712.042,-812.0655,-5
713.1658,-812.3489,-5
714.2853,-812.6403,-5
715.4007,-812.9392,-5
716.5124,-813.2452,-5
717.6206,-813.5579,-5
718.7254,-813.8767,-5
719.8272,-814.2014,-5
720.9261,-814.5313,-5
722.0225,-814.866,-5
723.1165,-815.2052,-5
724.2083,-815.5483,-5
725.2983,-815.895,-5
726.3867,-816.2447,-5
727.4736,-816.597,-5
728.5594,-816.9514,-5
729.6442,-817.3076,-5
730.7284,-817.6651,-5
731.8121,-818.0234,-5
732.8956,-818.382,-5
733.9791,-818.7406,-5
735.0629,-819.0987,-5
736.1472,-819.4557,-5
737.2322,-819.8114,-5
738.3182,-820.1652,-5
739.4054,-820.5167,-5
740.4941,-820.8654,-5
741.5844,-821.2109,-5
742.6767,-821.5528,-5
743.7712,-821.8905,-5
744.868,-822.2237,-5
745.9675,-822.5519,-5
747.0699,-822.8746,-5
748.1754,-823.1914,-5
749.2842,-823.5019,-5
750.3967,-823.8056,-5
751.513,-824.102,-5
752.6333,-824.3908,-5
753.758,-824.6714,-5
754.8872,-824.9434,-5
756.0212,-825.2064,-5
757.1601,-825.4601,-5
758.3034,-825.7054,-5
759.4503,-825.9441,-5
760.5999,-826.1778,-5
761.7514,-826.4082,-5
762.9037,-826.6369,-5
764.0562,-826.8657,-5
765.2079,-827.0961,-5
766.358,-827.3299,-5
767.5055,-827.5688,-5
768.6497,-827.8143,-5
769.7896,-828.0682,-5
770.9244,-828.3322,-5
772.0532,-828.6078,-5
773.1752,-828.8969,-5
774.2895,-829.201,-5
775.3952,-829.5219,-5
776.4914,-829.8611,-5
777.5774,-830.2204,-5
778.6521,-830.6014,-5
779.7148,-831.0058,-5
780.7646,-831.4354,-5
781.8007,-831.8916,-5
782.822,-832.3763,-5
783.8279,-832.8911,-5
784.8177,-833.4369,-5
785.7922,-834.0124,-5
786.7522,-834.6158,-5
787.6986,-835.2452,-5
788.6324,-835.8986,-5
789.5545,-836.5744,-5
790.4657,-837.2706,-5
791.367,-837.9853,-5
792.2594,-838.7167,-5
793.1436,-839.463,-5
794.0206,-840.2222,-5
794.8914,-840.9926,-5
795.7567,-841.7722,-5
796.6177,-842.5592,-5
797.475,-843.3518,-5
798.3298,-844.1481,-5
799.1828,-844.9462,-5
800.035,-845.7442,-5
800.8872,-846.5404,-5
801.7405,-847.3328,-5
802.5957,-848.1197,-5
803.4536,-848.899,-5
804.3153,-849.6692,-5
805.1806,-850.4302,-5
806.0489,-851.1831,-5
806.9196,-851.9291,-5
807.7921,-852.6694,-5
808.6657,-853.4052,-5
809.5398,-854.1378,-5
810.4138,-854.8682,-5
811.2871,-855.5976,-5
812.1589,-856.3273,-5
813.0287,-857.0585,-5
813.8959,-857.7922,-5
814.7597,-858.5298,-5
815.6197,-859.2724,-5
816.4751,-860.0211,-5
817.3254,-860.7772,-5
818.1698,-861.5419,-5
819.0078,-862.3163,-5
819.8387,-863.1017,-5
820.6619,-863.8991,-5
821.4768,-864.7099,-5
822.2827,-865.5351,-5
823.079,-866.3761,-5
823.8654,-867.2332,-5
824.6419,-868.1058,-5
825.409,-868.9928,-5
826.1669,-869.8932,-5
826.9159,-870.806,-5
827.6563,-871.7301,-5
828.3882,-872.6647,-5
829.1121,-873.6087,-5
829.8282,-874.561,-5
830.5367,-875.5207,-5
831.238,-876.4867,-5
831.9324,-877.4581,-5
832.62,-878.4339,-5
833.3013,-879.413,-5
833.9764,-880.3945,-5
834.6457,-881.3773,-5
835.3094,-882.3604,-5
835.9678,-883.3428,-5
836.6212,-884.3236,-5
837.2699,-885.3017,-5
837.9141,-886.276,-5
838.5542,-887.2457,-5
839.1904,-888.2097,-5
839.823,-889.1671,-5
840.4522,-890.1183,-5
841.0784,-891.0635,-5
841.7018,-892.0032,-5
842.3226,-892.9378,-5
842.9411,-893.8677,-5
843.5576,-894.7934,-5
844.1724,-895.7152,-5
844.7857,-896.6336,-5
845.3979,-897.549,-5
846.009,-898.4618,-5
846.6195,-899.3724,-5
847.2296,-900.2813,-5
847.8395,-901.1888,-5
848.4495,-902.0954,-5
849.06,-903.0014,-5
849.6711,-903.9074,-5
850.2831,-904.8137,-5
850.8963,-905.7208,-5
851.5109,-906.629,-5
852.1273,-907.5387,-5
852.7456,-908.4505,-5
853.3662,-909.3647,-5
853.9893,-910.2816,-5
854.6152,-911.2019,-5
855.2442,-912.1257,-5
855.8765,-913.0537,-5
856.5123,-913.9861,-5
857.152,-914.9234,-5
857.7958,-915.8661,-5
858.444,-916.8145,-5
859.0969,-917.769,-5
859.7546,-918.7301,-5
860.4176,-919.6982,-5
861.0859,-920.6737,-5
861.76,-921.657,-5
862.4401,-922.6485,-5
863.1264,-923.6487,-5
863.8193,-924.658,-5
864.5189,-925.6767,-5
865.2255,-926.7054,-5
865.9395,-927.7443,-5
866.661,-928.794,-5
867.3904,-929.8548,-5
868.1279,-930.9272,-5
868.8738,-932.0116,-5
869.6283,-933.1084,-5
870.3904,-934.2174,-5
871.1563,-935.3368,-5
871.9215,-936.4647,-5
872.6816,-937.5992,-5
873.4322,-938.7381,-5
874.1689,-939.8797,-5
874.8872,-941.0219,-5
875.5828,-942.1628,-5
876.2513,-943.3003,-5
876.8882,-944.4326,-5
877.4891,-945.5577,-5
878.0496,-946.6735,-5
878.5654,-947.7782,-5
879.0319,-948.8697,-5
879.4449,-949.9461,-5
879.7998,-951.0055,-5
880.0923,-952.0458,-5
880.3179,-953.0652,-5
880.4723,-954.0615,-5
880.5511,-955.033,-5
880.5497,-955.9775,-5
880.4639,-956.8932,-5
880.2892,-957.7781,-5
880.0212,-958.6302,-5
879.6555,-959.4475,-5
879.1882,-960.2283,-5
878.6222,-960.9735,-5
877.9655,-961.686,-5
877.2264,-962.369,-5
876.413,-963.0253,-5
875.5336,-963.658,-5
874.5962,-964.2701,-5
873.6091,-964.8646,-5
872.5805,-965.4445,-5
871.5186,-966.0129,-5
870.4314,-966.5726,-5
869.3273,-967.1268,-5
868.2143,-967.6784,-5
867.1008,-968.2305,-5
865.9946,-968.786,-5
864.8998,-969.3462,-5
863.816,-969.911,-5
862.7427,-970.48,-5
861.6794,-971.0528,-5
860.6255,-971.6293,-5
859.5806,-972.2089,-5
858.5439,-972.7914,-5
857.5152,-973.3764,-5
856.4937,-973.9637,-5
855.479,-974.5529,-5
854.4705,-975.1436,-5
853.4677,-975.7356,-5
852.4701,-976.3285,-5
851.4771,-976.9219,-5
850.4882,-977.5156,-5
849.5029,-978.1092,-5
848.5206,-978.7023,-5
847.5408,-979.2948,-5
846.5629,-979.8861,-5
845.5865,-980.4761,-5
844.6109,-981.0642,-5
843.6358,-981.6504,-5
842.6604,-982.2341,-5
841.6843,-982.8151,-5
840.707,-983.393,-5
839.728,-983.9676,-5
838.7466,-984.5384,-5
837.7623,-985.1052,-5
836.7749,-985.6677,-5
835.7842,-986.226,-5
834.7905,-986.7804,-5
833.7938,-987.3309,-5
832.7943,-987.8777,-5
831.7919,-988.421,-5
830.7869,-988.9608,-5
829.7793,-989.4975,-5
828.7692,-990.031,-5
827.7567,-990.5615,-5
826.742,-991.0893,-5
825.725,-991.6145,-5
824.706,-992.1371,-5
823.685,-992.6575,-5
822.6622,-993.1756,-5
821.6375,-993.6917,-5
820.6112,-994.2059,-5
819.5833,-994.7184,-5
818.5539,-995.2293,-5
817.5231,-995.7388,-5
816.4911,-996.247,-5
815.4579,-996.754,-5
814.4236,-997.2601,-5
813.3883,-997.7654,-5
812.3521,-998.27,-5
811.3152,-998.7741,-5
810.2776,-999.2778,-5
809.2394,-999.7813,-5
808.2007,-1000.2847,-5
807.1616,-1000.7882,-5
806.1223,-1001.292,-5
805.0827,-1001.7961,-5
804.0431,-1002.3008,-5
803.0035,-1002.8061,-5
801.9641,-1003.3123,-5
800.9248,-1003.8195,-5
799.8859,-1004.3279,-5
798.8474,-1004.8375,-5
797.8094,-1005.3486,-5
796.772,-1005.8613,-5
795.7354,-1006.3757,-5
794.6996,-1006.8921,-5
793.6647,-1007.4105,-5
792.6308,-1007.9311,-5
791.598,-1008.454,-5
790.5664,-1008.9795,-5
789.5362,-1009.5076,-5
788.5074,-1010.0385,-5
787.4801,-1010.5724,-5
786.4544,-1011.1094,-5
785.4305,-1011.6497,-5
784.4083,-1012.1933,-5
783.3881,-1012.7406,-5
782.3699,-1013.2915,-5
781.3538,-1013.8464,-5
780.34,-1014.4052,-5
779.3284,-1014.9682,-5
778.319,-1015.535,-5
777.3116,-1016.1047,-5
776.3057,-1016.6765,-5
775.3013,-1017.2498,-5
774.2979,-1017.8237,-5
773.2953,-1018.3974,-5
772.2932,-1018.9702,-5
771.2914,-1019.5412,-5
770.2895,-1020.1098,-5
769.2874,-1020.675,-5
768.2847,-1021.2361,-5
767.2811,-1021.7924,-5
766.2764,-1022.3431,-5
765.2702,-1022.8873,-5
764.2624,-1023.4243,-5
763.2526,-1023.9532,-5
762.2406,-1024.4735,-5
761.2261,-1024.9841,-5
760.2088,-1025.4844,-5
759.1884,-1025.9736,-5
758.1646,-1026.4509,-5
757.1372,-1026.9154,-5
756.106,-1027.3665,-5
755.0705,-1027.8034,-5
754.0306,-1028.2251,-5
752.986,-1028.6311,-5
751.9363,-1029.0205,-5
750.8814,-1029.3925,-5
749.8205,-1029.7481,-5
748.7522,-1030.0904,-5
747.6754,-1030.4227,-5
746.5885,-1030.7483,-5
745.4904,-1031.0704,-5
744.3797,-1031.3925,-5
743.2551,-1031.7176,-5
742.1152,-1032.0492,-5
740.9588,-1032.3905,-5
739.7845,-1032.7447,-5
738.5909,-1033.1153,-5
737.3768,-1033.5054,-5
736.1408,-1033.9183,-5
734.8816,-1034.3573,-5
733.6003,-1034.8237,-5
732.307,-1035.311,-5
731.0139,-1035.811,-5
729.7329,-1036.3158,-5
728.4762,-1036.817,-5
727.256,-1037.3066,-5
726.0843,-1037.7764,-5
724.9731,-1038.2184,-5
723.9347,-1038.6243,-5
722.9812,-1038.9861,-5
722.1245,-1039.2956,-5
721.3769,-1039.5447,-5
720.7505,-1039.7252,-5
720.2573,-1039.829,-5
719.9074,-1039.8493,-5
719.6992,-1039.7865,-5
719.6263,-1039.644,-5
719.6824,-1039.4251,-5
719.8613,-1039.1334,-5
720.1567,-1038.772,-5
720.5624,-1038.3443,-5
721.0721,-1037.8538,-5
721.6794,-1037.3037,-5
722.3783,-1036.6974,-5
723.1623,-1036.0383,-5
724.0251,-1035.3297,-5
724.9607,-1034.5751,-5
725.9626,-1033.7777,-5
727.0246,-1032.9408,-5
728.1404,-1032.068,-5
729.3038,-1031.1625,-5
730.5084,-1030.2276,-5
731.7481,-1029.2668,-5
733.0166,-1028.2834,-5
734.3075,-1027.2808,-5
735.6146,-1026.2622,-5
736.9317,-1025.2311,-5
738.2525,-1024.1909,-5
739.5707,-1023.1448,-5
740.88,-1022.0963,-5
742.1741,-1021.0487,-5
743.4469,-1020.0053,-5
744.692,-1018.9695,-5
745.9032,-1017.9447,-5
747.0742,-1016.9343,-5
748.201,-1015.9404,-5
749.2852,-1014.9627,-5
750.3285,-1014.0007,-5
751.3333,-1013.0536,-5
752.3013,-1012.1209,-5
753.2348,-1011.202,-5
754.1358,-1010.2961,-5
755.0062,-1009.4027,-5
755.8482,-1008.5211,-5
756.6638,-1007.6507,-5
757.455,-1006.7909,-5
758.2239,-1005.941,-5
758.9725,-1005.1004,-5
759.7028,-1004.2685,-5
760.417,-1003.4447,-5
761.1171,-1002.6282,-5
761.805,-1001.8185,-5
762.4829,-1001.0149,-5
763.1527,-1000.2169,-5
763.8166,-999.4237,-5
764.4766,-998.6348,-5
765.1347,-997.8495,-5
765.793,-997.0671,-5
766.4534,-996.2871,-5
767.1181,-995.5088,-5
767.7892,-994.7316,-5
768.4685,-993.9549,-5
769.1583,-993.178,-5
769.8604,-992.4002,-5
770.5769,-991.6211,-5
771.3075,-990.8403,-5
772.0514,-990.0576,-5
772.8079,-989.2731,-5
773.576,-988.4865,-5
774.3549,-987.6978,-5
775.1437,-986.9067,-5
775.9416,-986.1133,-5
776.7477,-985.3173,-5
777.5611,-984.5186,-5
778.3811,-983.7171,-5
779.2067,-982.9128,-5
780.0371,-982.1054,-5
780.8715,-981.2948,-5
781.7089,-980.481,-5
782.5485,-979.6637,-5
783.3895,-978.8429,-5
784.2311,-978.0185,-5
785.0723,-977.1903,-5
785.9122,-976.3581,-5
786.7502,-975.522,-5
787.5852,-974.6817,-5
788.4164,-973.8371,-5
789.2431,-972.9881,-5
790.0642,-972.1346,-5
790.879,-971.2765,-5
791.6866,-970.4136,-5
792.4862,-969.5458,-5
793.2769,-968.673,-5
794.0578,-967.795,-5
794.8284,-966.9119,-5
795.5892,-966.0239,-5
796.3407,-965.1313,-5
797.0836,-964.2345,-5
797.8184,-963.3337,-5
798.5456,-962.4294,-5
799.266,-961.5217,-5
799.9801,-960.6112,-5
800.6884,-959.698,-5
801.3916,-958.7824,-5
802.0902,-957.8649,-5
802.7849,-956.9458,-5
803.4762,-956.0253,-5
804.1648,-955.1037,-5
804.8511,-954.1815,-5
805.5359,-953.2589,-5
806.2196,-952.3363,-5
806.9029,-951.4139,-5
807.5864,-950.4921,-5
808.2707,-949.5712,-5
808.9562,-948.6516,-5
809.6438,-947.7335,-5
810.3338,-946.8173,-5
811.027,-945.9033,-5
811.7238,-944.9919,-5
812.4249,-944.0833,-5
813.131,-943.1778,-5
813.8425,-942.2759,-5
814.56,-941.3778,-5
815.2838,-940.4835,-5
816.0133,-939.5929,-5
816.748,-938.7056,-5
817.4875,-937.8212,-5
818.2313,-936.9396,-5
818.9788,-936.0603,-5
819.7295,-935.1831,-5
820.483,-934.3077,-5
821.2386,-933.4338,-5
821.996,-932.5609,-5
822.7547,-931.689,-5
823.514,-930.8175,-5
824.2735,-929.9463,-5
825.0327,-929.075,-5
825.7912,-928.2034,-5
826.5483,-927.331,-5
827.3036,-926.4577,-5
828.0566,-925.583,-5
828.8068,-924.7067,-5
829.5536,-923.8285,-5
830.2966,-922.9481,-5
831.0353,-922.0651,-5
831.7692,-921.1793,-5
832.4977,-920.2903,-5
833.2203,-919.3979,-5
833.9366,-918.5017,-5
834.6461,-917.6014,-5
835.3481,-916.6968,-5
836.0424,-915.7874,-5
836.7286,-914.8733,-5
837.4076,-913.9547,-5
838.0798,-913.0318,-5
838.7459,-912.1049,-5
839.4066,-911.1742,-5
840.0625,-910.2401,-5
840.7142,-909.3028,-5
841.3623,-908.3625,-5
842.0076,-907.4196,-5
842.6506,-906.4743,-5
843.292,-905.5268,-5
843.9323,-904.5775,-5
844.5724,-903.6266,-5
845.2127,-902.6744,-5
845.8539,-901.7211,-5
846.4967,-900.767,-5
847.1417,-899.8123,-5
847.7895,-898.8575,-5
848.4408,-897.9026,-5
849.0962,-896.948,-5
849.7563,-895.9939,-5
850.4218,-895.0407,-5
851.0934,-894.0885,-5
851.7715,-893.1377,-5
852.457,-892.1884,-5
853.1503,-891.2411,-5
853.8523,-890.2959,-5
854.5634,-889.3531,-5
855.2842,-888.413,-5
856.0135,-887.4751,-5
856.7497,-886.5392,-5
857.4911,-885.6047,-5
858.2359,-884.6712,-5
858.9825,-883.7381,-5
859.7291,-882.805,-5
860.474,-881.8715,-5
861.2156,-880.937,-5
861.952,-880.0012,-5
862.6816,-879.0635,-5
863.4027,-878.1234,-5
864.1135,-877.1805,-5
864.8125,-876.2344,-5
865.4977,-875.2845,-5
866.1676,-874.3304,-5
866.8204,-873.3717,-5
867.4544,-872.4077,-5
868.0679,-871.4382,-5
868.6592,-870.4626,-5
869.2266,-869.4804,-5
869.7684,-868.4911,-5
870.2828,-867.4944,-5
870.7681,-866.4897,-5
