x,y,z
489.6368,-380.9588,-5
490.1375,-380.2041,-5
490.6399,-379.4546,-5
491.1446,-378.7102,-5
491.6523,-377.9711,-5
492.1634,-377.2372,-5
492.6787,-376.5085,-5
493.1987,-375.785,-5
493.7239,-375.0667,-5
494.2544,-374.3535,-5
494.7896,-373.6447,-5
495.3292,-372.94,-5
495.8726,-372.2389,-5
496.4195,-371.541,-5
496.9693,-370.8459,-5
497.5217,-370.1531,-5
498.0761,-369.4621,-5
498.6321,-368.7726,-5
499.1894,-368.084,-5
499.7474,-367.396,-5
500.3056,-366.708,-5
500.8637,-366.0197,-5
501.4211,-365.3306,-5
501.9775,-364.6402,-5
502.5325,-363.9483,-5
503.0859,-363.2546,-5
503.6379,-362.5593,-5
504.1883,-361.8624,-5
504.7372,-361.1639,-5
505.2847,-360.4638,-5
505.8307,-359.7622,-5
506.3752,-359.059,-5
506.9183,-358.3543,-5
507.4599,-357.6481,-5
508.0001,-356.9404,-5
508.5389,-356.2313,-5
509.0763,-355.5207,-5
509.6122,-354.8088,-5
510.1467,-354.0954,-5
510.6799,-353.3807,-5
511.2116,-352.6647,-5
511.742,-351.9473,-5
512.271,-351.2286,-5
512.7987,-350.5087,-5
513.325,-349.7875,-5
513.8499,-349.0651,-5
514.3735,-348.3414,-5
514.8958,-347.6166,-5
515.4168,-346.8906,-5
515.9365,-346.1635,-5
516.4548,-345.4352,-5
516.9719,-344.7058,-5
517.4877,-343.9754,-5
518.0022,-343.2439,-5
518.5155,-342.5114,-5
519.0275,-341.7778,-5
519.5383,-341.0433,-5
520.0478,-340.3078,-5
520.556,-339.5714,-5
521.0631,-338.834,-5
521.5689,-338.0957,-5
522.0736,-337.3566,-5
522.577,-336.6165,-5
523.0793,-335.8757,-5
523.5803,-335.134,-5
524.0802,-334.3915,-5
524.579,-333.6483,-5
525.0766,-332.9043,-5
525.573,-332.1596,-5
526.0683,-331.4142,-5
526.5625,-330.6681,-5
527.0555,-329.9213,-5
527.5475,-329.1739,-5
528.0383,-328.4259,-5
528.5281,-327.6772,-5
529.0167,-326.928,-5
529.5043,-326.1783,-5
529.9908,-325.428,-5
530.4763,-324.6772,-5
530.9607,-323.9259,-5
