x,y,z
559.9648,-560.0904,-5
558.891,-559.7978,-5
557.835,-559.4818,-5
556.7962,-559.1429,-5
555.774,-558.7819,-5
554.7678,-558.3994,-5
553.7772,-557.9961,-5
552.8016,-557.5727,-5
551.8404,-557.1299,-5
550.893,-556.6683,-5
549.959,-556.1886,-5
549.0377,-555.6915,-5
548.1287,-555.1776,-5
547.2313,-554.6477,-5
546.345,-554.1024,-5
545.4693,-553.5423,-5
544.6036,-552.9682,-5
543.7474,-552.3807,-5
542.9,-551.7805,-5
542.061,-551.1683,-5
541.2298,-550.5447,-5
540.4058,-549.9105,-5
539.5886,-549.2662,-5
538.7775,-548.6126,-5
537.9719,-547.9504,-5
537.1714,-547.2801,-5
536.3754,-546.6026,-5
535.5834,-545.9184,-5
534.7947,-545.2282,-5
534.0089,-544.5328,-5
533.2253,-543.8327,-5
532.4434,-543.1287,-5
531.6628,-542.4214,-5
530.8827,-541.7116,-5
530.1028,-540.9998,-5
529.3223,-540.2867,-5
528.5409,-539.5731,-5
527.7578,-538.8596,-5
526.9726,-538.1469,-5
526.1847,-537.4356,-5
525.3936,-536.7264,-5
524.5987,-536.0201,-5
523.7995,-535.3172,-5
522.9953,-534.6184,-5
522.1858,-533.9245,-5
521.3702,-533.236,-5
520.548,-532.5538,-5
519.7188,-531.8783,-5
518.882,-531.2104,-5
518.0375,-530.5503,-5
517.1856,-529.8986,-5
516.3262,-529.2556,-5
515.4597,-528.6216,-5
514.586,-527.997,-5
513.7053,-527.3823,-5
512.8178,-526.7777,-5
511.9235,-526.1836,-5
511.0227,-525.6004,-5
510.1153,-525.0286,-5
509.2017,-524.4683,-5
508.2818,-523.9201,-5
507.3559,-523.3843,-5
506.424,-522.8613,-5
505.4862,-522.3513,-5
504.5428,-521.855,-5
503.5939,-521.3724,-5
502.6394,-520.9042,-5
501.6797,-520.4505,-5
500.7149,-520.0119,-5
499.7449,-519.5886,-5
498.7701,-519.1811,-5
497.7905,-518.7897,-5
496.8062,-518.4148,-5
495.8174,-518.0567,-5
494.8242,-517.7158,-5
493.8267,-517.3926,-5
492.8251,-517.0873,-5
491.8195,-516.8004,-5
490.81,-516.5322,-5
489.7968,-516.2827,-5
488.78,-516.0511,-5
487.7599,-515.8363,-5
486.7367,-515.637,-5
485.7105,-515.4521,-5
484.6816,-515.2806,-5
483.6501,-515.1213,-5
482.6163,-514.9731,-5
481.5804,-514.8349,-5
480.5426,-514.7054,-5
479.503,-514.5836,-5
478.4619,-514.4684,-5
477.4195,-514.3586,-5
476.3759,-514.2532,-5
475.3314,-514.1508,-5
474.2862,-514.0506,-5
473.2405,-513.9512,-5
472.1945,-513.8517,-5
471.1484,-513.7508,-5
470.1023,-513.6474,-5
469.0565,-513.5404,-5
468.0112,-513.4287,-5
466.9666,-513.3111,-5
465.9229,-513.1866,-5
464.8803,-513.0539,-5
463.839,-512.912,-5
462.7992,-512.7597,-5
461.7611,-512.596,-5
460.7248,-512.4195,-5
459.6907,-512.2294,-5
458.6589,-512.0243,-5
457.6296,-511.8032,-5
456.6029,-511.565,-5
455.5792,-511.3091,-5
454.5584,-511.0361,-5
453.5406,-510.7464,-5
452.526,-510.4408,-5
451.5146,-510.1199,-5
450.5064,-509.7842,-5
449.5016,-509.4345,-5
448.5003,-509.0712,-5
447.5025,-508.695,-5
446.5083,-508.3066,-5
445.5177,-507.9064,-5
444.531,-507.4953,-5
443.5481,-507.0737,-5
442.5692,-506.6422,-5
441.5943,-506.2016,-5
440.6234,-505.7523,-5
439.6568,-505.295,-5
438.6944,-504.8304,-5
437.7364,-504.359,-5
436.7828,-503.8814,-5
435.8337,-503.3983,-5
434.8892,-502.9103,-5
433.9494,-502.4179,-5
433.0143,-501.9219,-5
432.0841,-501.4227,-5
431.1588,-500.9211,-5
430.2385,-500.4176,-5
429.3233,-499.9128,-5
428.4133,-499.4074,-5
427.5085,-498.902,-5
426.609,-498.397,-5
425.7147,-497.8918,-5
424.8252,-497.3842,-5
423.9401,-496.8717,-5
423.059,-496.3523,-5
422.1815,-495.8235,-5
421.3073,-495.2832,-5
420.4359,-494.7291,-5
419.567,-494.159,-5
418.7002,-493.5704,-5
417.8351,-492.9613,-5
416.9713,-492.3292,-5
416.1084,-491.672,-5
415.246,-490.9874,-5
414.3837,-490.2731,-5
413.5212,-489.5269,-5
412.6582,-488.7479,-5
411.7945,-487.9438,-5
410.9304,-487.1253,-5
410.0659,-486.3031,-5
409.2012,-485.4881,-5
408.3363,-484.6908,-5
407.4715,-483.922,-5
406.6068,-483.1925,-5
405.7423,-482.513,-5
404.8781,-481.8942,-5
404.0144,-481.3467,-5
403.1513,-480.8815,-5
402.2889,-480.5091,-5
401.4273,-480.2403,-5
400.5666,-480.0858,-5
399.707,-480.0563,-5
398.8482,-480.1537,-5
397.9895,-480.3683,-5
397.1303,-480.6889,-5
396.2699,-481.1047,-5
395.4076,-481.6048,-5
394.5426,-482.1781,-5
393.6743,-482.8138,-5
392.8019,-483.5008,-5
391.9249,-484.2284,-5
391.0424,-484.9854,-5
390.1538,-485.761,-5
389.2583,-486.5443,-5
388.3553,-487.3242,-5
387.4441,-488.0899,-5
386.524,-488.8303,-5
385.5942,-489.5347,-5
384.6544,-490.1937,-5
383.7046,-490.8066,-5
382.7457,-491.3754,-5
381.778,-491.9019,-5
380.8022,-492.3879,-5
379.819,-492.8352,-5
378.8287,-493.2458,-5
377.8321,-493.6213,-5
376.8297,-493.9638,-5
375.8221,-494.275,-5
374.8098,-494.5568,-5
373.7934,-494.811,-5
372.7736,-495.0395,-5
371.7508,-495.2441,-5
370.7256,-495.4266,-5
369.6986,-495.5888,-5
368.6698,-495.7313,-5
367.6394,-495.8549,-5
366.6073,-495.9602,-5
365.5737,-496.0477,-5
364.5385,-496.118,-5
363.5018,-496.1719,-5
362.4636,-496.2099,-5
361.4241,-496.2326,-5
360.3832,-496.2406,-5
359.341,-496.2346,-5
358.2975,-496.2151,-5
357.2528,-496.1829,-5
356.2069,-496.1384,-5
355.16,-496.0823,-5
354.1119,-496.0153,-5
353.0628,-495.9379,-5
352.0127,-495.8507,-5
350.9617,-495.7544,-5
349.9098,-495.6496,-5
348.8571,-495.5369,-5
347.8036,-495.4169,-5
346.7493,-495.2903,-5
345.6943,-495.1575,-5
344.6387,-495.0194,-5
343.5825,-494.8764,-5
342.5257,-494.7292,-5
341.4683,-494.5784,-5
340.4106,-494.4246,-5
339.3524,-494.2684,-5
338.2938,-494.1105,-5
337.2349,-493.9515,-5
336.1757,-493.7919,-5
335.1163,-493.6324,-5
334.0567,-493.4737,-5
332.997,-493.3162,-5
331.9371,-493.1607,-5
330.8773,-493.0077,-5
329.8174,-492.8579,-5
328.7576,-492.7119,-5
327.6978,-492.5703,-5
326.6382,-492.4337,-5
325.5788,-492.3027,-5
324.5197,-492.1779,-5
323.4608,-492.06,-5
322.4022,-491.9496,-5
321.344,-491.8472,-5
320.2863,-491.7536,-5
319.229,-491.6692,-5
318.1722,-491.5948,-5
317.116,-491.5309,-5
316.0604,-491.4782,-5
315.0055,-491.4373,-5
313.9512,-491.4087,-5
