x,y,z
560.000039 ,-560.000039 ,-5
560.000039 ,-560.000039 ,-5
560.000039 ,-560.000039 ,-5
560.000039 ,-560.000039 ,-5
560.000039 ,-560.000039 ,-5
560.000039 ,-560.000039 ,-5
560.000039 ,-560.000039 ,-5
560.000039 ,-560.000039 ,-5
560.000039 ,-560.000039 ,-5
560.000039 ,-560.000039 ,-5
560.000039 ,-560.000039 ,-5
560.000039 ,-560.000039 ,-5
560.000039 ,-560.000039 ,-5
560.006719 ,-559.997266 ,-5
560.088437 ,-559.963828 ,-5
560.230156 ,-559.905859 ,-5
560.464258 ,-559.810195 ,-5
560.773477 ,-559.684102 ,-5
561.154883 ,-559.528711 ,-5
561.606562 ,-559.344844 ,-5
562.126914 ,-559.133008 ,-5
562.646172 ,-558.921563 ,-5
563.293320 ,-558.658008 ,-5
564.006914 ,-558.367383 ,-5
564.697109 ,-558.086289 ,-5
565.527344 ,-557.748125 ,-5
566.372304 ,-557.403867 ,-5
567.187031 ,-557.071914 ,-5
568.182031 ,-556.666484 ,-5
569.255898 ,-556.228984 ,-5
570.274140 ,-555.814141 ,-5
571.488242 ,-555.319375 ,-5
572.626055 ,-554.855664 ,-5
573.969609 ,-554.308086 ,-5
575.378359 ,-553.733984 ,-5
576.683672 ,-553.202032 ,-5
578.210274 ,-552.579844 ,-5
579.797148 ,-551.933125 ,-5
581.256796 ,-551.338203 ,-5
582.925625 ,-550.658047 ,-5
584.523438 ,-550.006875 ,-5
586.000389 ,-549.405039 ,-5
587.198515 ,-548.917031 ,-5
588.409180 ,-548.423985 ,-5
589.359100 ,-548.037305 ,-5
590.285116 ,-547.660313 ,-5
591.073553 ,-547.339415 ,-5
591.759531 ,-547.060196 ,-5
592.309258 ,-546.836407 ,-5
592.878319 ,-546.604766 ,-5
593.418789 ,-546.384727 ,-5
593.900429 ,-546.188555 ,-5
594.466133 ,-545.958242 ,-5
595.000740 ,-545.740430 ,-5
595.643398 ,-545.478672 ,-5
596.329803 ,-545.198985 ,-5
596.972927 ,-544.936954 ,-5
597.724258 ,-544.630859 ,-5
598.403591 ,-544.354063 ,-5
599.163593 ,-544.044454 ,-5
599.907032 ,-543.741486 ,-5
600.624413 ,-543.449337 ,-5
601.240974 ,-543.198164 ,-5
601.912579 ,-542.924726 ,-5
602.495663 ,-542.687227 ,-5
603.145741 ,-542.422501 ,-5
603.799335 ,-542.156290 ,-5
604.389217 ,-541.915977 ,-5
605.066364 ,-541.640039 ,-5
605.680935 ,-541.389688 ,-5
606.384453 ,-541.103008 ,-5
607.096600 ,-540.812853 ,-5
607.729336 ,-540.555000 ,-5
608.430935 ,-540.269102 ,-5
609.130234 ,-539.984297 ,-5
609.751209 ,-539.731445 ,-5
610.448631 ,-539.447462 ,-5
611.144569 ,-539.163984 ,-5
611.762928 ,-538.912149 ,-5
612.457577 ,-538.629141 ,-5
613.151131 ,-538.346563 ,-5
613.766914 ,-538.095625 ,-5
614.459255 ,-537.813438 ,-5
615.151718 ,-537.531134 ,-5
615.767536 ,-537.280195 ,-5
616.461014 ,-536.997580 ,-5
617.155231 ,-536.714649 ,-5
617.849998 ,-536.431641 ,-5
618.467930 ,-536.179844 ,-5
619.162888 ,-535.896603 ,-5
619.857849 ,-535.613438 ,-5
620.475349 ,-535.361876 ,-5
621.169765 ,-535.078867 ,-5
621.864101 ,-534.795860 ,-5
622.481247 ,-534.544571 ,-5
623.175507 ,-534.261915 ,-5
623.869843 ,-533.979025 ,-5
624.487030 ,-533.727461 ,-5
625.181564 ,-533.444454 ,-5
625.876251 ,-533.161446 ,-5
626.493752 ,-532.909883 ,-5
627.188438 ,-532.626915 ,-5
627.883087 ,-532.343946 ,-5
628.500542 ,-532.092422 ,-5
629.195190 ,-531.809414 ,-5
629.889839 ,-531.526407 ,-5
630.507149 ,-531.274845 ,-5
631.201485 ,-530.991837 ,-5
631.895821 ,-530.708828 ,-5
632.513008 ,-530.457266 ,-5
633.207535 ,-530.174259 ,-5
633.902222 ,-529.891251 ,-5
634.519722 ,-529.639688 ,-5
635.214409 ,-529.356680 ,-5
635.909103 ,-529.073673 ,-5
636.603790 ,-528.790665 ,-5
637.221291 ,-528.539103 ,-5
637.915977 ,-528.256094 ,-5
638.610664 ,-527.973087 ,-5
639.228165 ,-527.721523 ,-5
639.922852 ,-527.438515 ,-5
640.617538 ,-527.155510 ,-5
641.235039 ,-526.903946 ,-5
641.929726 ,-526.620937 ,-5
642.624413 ,-526.337929 ,-5
643.319099 ,-526.054924 ,-5
643.936600 ,-525.803360 ,-5
644.631287 ,-525.520351 ,-5
645.325974 ,-525.237343 ,-5
645.943474 ,-524.985783 ,-5
646.638161 ,-524.702774 ,-5
647.332848 ,-524.419765 ,-5
648.027534 ,-524.136757 ,-5
648.645035 ,-523.885197 ,-5
649.339722 ,-523.602188 ,-5
650.034409 ,-523.319180 ,-5
650.651909 ,-523.067619 ,-5
651.346596 ,-522.784611 ,-5
651.964096 ,-522.533047 ,-5
652.658791 ,-522.250038 ,-5
653.276245 ,-521.998478 ,-5
653.970932 ,-521.715469 ,-5
654.588432 ,-521.463905 ,-5
655.283081 ,-521.180901 ,-5
655.977814 ,-520.897892 ,-5
656.595314 ,-520.646328 ,-5
657.290001 ,-520.363319 ,-5
657.907501 ,-520.111759 ,-5
658.602188 ,-519.828751 ,-5
659.296875 ,-519.545742 ,-5
659.914375 ,-519.294182 ,-5
660.609062 ,-519.011173 ,-5
661.226563 ,-518.759609 ,-5
661.921249 ,-518.476601 ,-5
662.615936 ,-518.193596 ,-5
663.233437 ,-517.942032 ,-5
663.928123 ,-517.659023 ,-5
664.545624 ,-517.407463 ,-5
665.240387 ,-517.124416 ,-5
665.935074 ,-516.841408 ,-5
666.552574 ,-516.589844 ,-5
667.247261 ,-516.306835 ,-5
667.941948 ,-516.023830 ,-5
668.559448 ,-515.772266 ,-5
669.254135 ,-515.489258 ,-5
669.948822 ,-515.206249 ,-5
670.566322 ,-514.954689 ,-5
671.261017 ,-514.671680 ,-5
671.878510 ,-514.420116 ,-5
672.573204 ,-514.137112 ,-5
673.267891 ,-513.854103 ,-5
673.885391 ,-513.602539 ,-5
674.580078 ,-513.319530 ,-5
675.197578 ,-513.067970 ,-5
675.892265 ,-512.784962 ,-5
676.586952 ,-512.501953 ,-5
677.204453 ,-512.250393 ,-5
677.899139 ,-511.967384 ,-5
678.593826 ,-511.684376 ,-5
679.211327 ,-511.432812 ,-5
679.906013 ,-511.149807 ,-5
680.600700 ,-510.866798 ,-5
681.218201 ,-510.615234 ,-5
