x,y,z
560.000039 ,-559.999961 ,-5
560.000039 ,-559.999961 ,-5
560.000039 ,-559.999961 ,-5
560.000039 ,-559.999961 ,-5
560.000039 ,-559.999961 ,-5
559.986094 ,-559.972695 ,-5
559.926445 ,-559.855117 ,-5
559.810078 ,-559.624688 ,-5
559.663711 ,-559.333086 ,-5
559.479961 ,-558.965820 ,-5
559.233711 ,-558.472656 ,-5
558.975352 ,-557.954805 ,-5
558.682969 ,-557.368789 ,-5
558.357188 ,-556.716016 ,-5
557.998047 ,-555.996602 ,-5
557.615195 ,-555.230078 ,-5
557.221797 ,-554.442500 ,-5
556.787383 ,-553.573125 ,-5
556.313125 ,-552.624336 ,-5
555.741250 ,-551.480391 ,-5
555.188125 ,-550.374141 ,-5
554.600352 ,-549.198790 ,-5
553.979453 ,-547.957383 ,-5
553.347774 ,-546.694414 ,-5
552.729688 ,-545.458438 ,-5
552.146445 ,-544.292266 ,-5
551.612148 ,-543.223829 ,-5
551.130235 ,-542.259962 ,-5
550.697774 ,-541.395039 ,-5
550.307695 ,-540.614727 ,-5
549.952852 ,-539.905001 ,-5
549.625352 ,-539.249844 ,-5
549.318008 ,-538.635197 ,-5
549.020742 ,-538.040703 ,-5
548.722071 ,-537.443516 ,-5
548.413672 ,-536.826681 ,-5
548.091211 ,-536.181837 ,-5
547.753516 ,-535.506641 ,-5
547.402539 ,-534.804766 ,-5
547.041563 ,-534.082930 ,-5
546.677578 ,-533.355040 ,-5
546.316524 ,-532.633165 ,-5
545.964805 ,-531.929766 ,-5
545.622735 ,-531.245665 ,-5
545.290743 ,-530.581095 ,-5
544.965391 ,-529.930000 ,-5
544.643594 ,-529.286173 ,-5
544.321758 ,-528.642422 ,-5
543.997110 ,-527.993046 ,-5
543.667812 ,-527.334534 ,-5
543.333399 ,-526.665859 ,-5
542.994375 ,-525.988010 ,-5
542.653242 ,-525.305664 ,-5
542.312735 ,-524.624882 ,-5
541.938398 ,-523.876171 ,-5
541.600351 ,-523.200001 ,-5
541.262304 ,-522.523674 ,-5
540.925468 ,-521.850040 ,-5
540.589142 ,-521.177578 ,-5
540.253477 ,-520.506367 ,-5
539.918554 ,-519.836720 ,-5
539.584219 ,-519.168205 ,-5
539.250235 ,-518.500195 ,-5
538.916134 ,-517.832069 ,-5
538.581640 ,-517.163204 ,-5
538.246719 ,-516.493359 ,-5
537.911289 ,-515.822578 ,-5
537.575508 ,-515.151134 ,-5
537.239414 ,-514.479023 ,-5
536.903399 ,-513.807034 ,-5
536.567539 ,-513.135235 ,-5
536.231798 ,-512.463867 ,-5
535.896406 ,-511.793011 ,-5
535.561016 ,-511.122383 ,-5
535.225939 ,-510.451954 ,-5
534.890900 ,-509.781563 ,-5
534.518595 ,-509.036602 ,-5
534.183359 ,-508.366135 ,-5
533.885235 ,-507.770000 ,-5
533.549805 ,-507.099220 ,-5
533.214376 ,-506.428242 ,-5
532.878750 ,-505.757187 ,-5
532.543087 ,-505.086094 ,-5
532.207619 ,-504.415081 ,-5
531.872189 ,-503.744064 ,-5
531.499533 ,-502.998711 ,-5
531.164141 ,-502.327930 ,-5
530.828751 ,-501.657150 ,-5
530.493361 ,-500.986370 ,-5
530.157969 ,-500.315586 ,-5
529.822578 ,-499.644806 ,-5
529.487188 ,-498.974026 ,-5
529.151758 ,-498.303242 ,-5
528.816406 ,-497.632462 ,-5
528.481016 ,-496.961681 ,-5
528.145626 ,-496.290901 ,-5
527.810234 ,-495.620117 ,-5
527.474846 ,-494.949341 ,-5
527.139454 ,-494.278557 ,-5
526.804062 ,-493.607773 ,-5
526.468674 ,-492.936996 ,-5
526.133244 ,-492.266174 ,-5
525.797852 ,-491.595390 ,-5
525.462463 ,-490.924614 ,-5
525.127071 ,-490.253830 ,-5
524.754414 ,-489.508514 ,-5
524.419025 ,-488.837738 ,-5
524.083633 ,-488.166954 ,-5
523.748241 ,-487.496170 ,-5
523.412853 ,-486.825394 ,-5
523.077461 ,-486.154610 ,-5
522.742069 ,-485.483833 ,-5
522.406681 ,-484.813049 ,-5
522.071289 ,-484.142265 ,-5
521.735901 ,-483.471489 ,-5
521.363243 ,-482.726173 ,-5
521.027851 ,-482.055389 ,-5
520.692463 ,-481.384613 ,-5
520.357071 ,-480.713829 ,-5
520.021679 ,-480.043045 ,-5
519.686291 ,-479.372269 ,-5
519.350899 ,-478.701485 ,-5
519.015511 ,-478.030708 ,-5
518.680119 ,-477.359924 ,-5
518.344727 ,-476.689140 ,-5
517.972073 ,-475.943832 ,-5
517.636681 ,-475.273048 ,-5
517.301289 ,-474.602264 ,-5
516.965900 ,-473.931488 ,-5
516.630508 ,-473.260704 ,-5
516.295116 ,-472.589920 ,-5
515.959728 ,-471.919144 ,-5
515.624336 ,-471.248360 ,-5
515.288948 ,-470.577583 ,-5
514.953556 ,-469.906799 ,-5
514.618164 ,-469.236015 ,-5
514.282776 ,-468.565239 ,-5
513.947384 ,-467.894455 ,-5
513.611992 ,-467.223671 ,-5
513.276604 ,-466.552895 ,-5
512.941212 ,-465.882111 ,-5
512.605820 ,-465.211327 ,-5
512.270432 ,-464.540550 ,-5
511.935040 ,-463.869766 ,-5
511.599609 ,-463.198906 ,-5
511.264221 ,-462.528130 ,-5
510.928829 ,-461.857346 ,-5
510.593437 ,-461.186562 ,-5
510.257931 ,-460.515511 ,-5
509.885273 ,-459.770195 ,-5
509.587151 ,-459.173950 ,-5
509.251759 ,-458.503166 ,-5
508.916367 ,-457.832382 ,-5
508.580978 ,-457.161606 ,-5
508.245548 ,-456.490784 ,-5
507.910156 ,-455.820000 ,-5
507.574768 ,-455.149223 ,-5
507.239376 ,-454.478439 ,-5
506.903984 ,-453.807655 ,-5
506.568596 ,-453.136879 ,-5
506.233204 ,-452.466095 ,-5
505.897812 ,-451.795319 ,-5
505.562424 ,-451.124535 ,-5
505.227032 ,-450.453751 ,-5
504.891644 ,-449.782974 ,-5
504.556252 ,-449.112190 ,-5
504.220860 ,-448.441406 ,-5
503.885471 ,-447.770630 ,-5
503.550079 ,-447.099846 ,-5
503.214687 ,-446.429062 ,-5
502.879299 ,-445.758286 ,-5
502.543907 ,-445.087502 ,-5
502.208515 ,-444.416718 ,-5
501.873127 ,-443.745941 ,-5
501.537735 ,-443.075157 ,-5
501.202347 ,-442.404381 ,-5
500.866955 ,-441.733597 ,-5
500.531563 ,-441.062813 ,-5
500.196175 ,-440.392036 ,-5
499.860783 ,-439.721252 ,-5
499.525391 ,-439.050468 ,-5
499.190002 ,-438.379692 ,-5
498.854610 ,-437.708908 ,-5
498.519218 ,-437.038124 ,-5
498.183830 ,-436.367348 ,-5
497.848438 ,-435.696564 ,-5
497.513050 ,-435.025787 ,-5
497.177658 ,-434.355003 ,-5
496.842266 ,-433.684219 ,-5
496.469612 ,-432.938911 ,-5
496.134220 ,-432.268127 ,-5
495.798828 ,-431.597351 ,-5
495.463402 ,-430.926529 ,-5
495.128006 ,-430.255753 ,-5
494.792618 ,-429.584961 ,-5
494.457230 ,-428.914185 ,-5
494.121834 ,-428.243408 ,-5
493.786407 ,-427.572586 ,-5
493.451019 ,-426.901794 ,-5
493.115623 ,-426.231018 ,-5
492.780235 ,-425.560242 ,-5
492.444847 ,-424.889450 ,-5
492.109451 ,-424.218674 ,-5
491.774063 ,-423.547897 ,-5
491.438675 ,-422.877106 ,-5
491.103279 ,-422.206329 ,-5
490.767891 ,-421.535553 ,-5
490.432503 ,-420.864761 ,-5
490.097115 ,-420.193954 ,-5
489.761719 ,-419.523163 ,-5
489.426331 ,-418.852386 ,-5
489.090942 ,-418.181610 ,-5
488.755547 ,-417.510818 ,-5
488.420158 ,-416.840042 ,-5
488.084770 ,-416.169266 ,-5
487.749374 ,-415.498474 ,-5
487.413986 ,-414.827698 ,-5
487.078598 ,-414.156921 ,-5
486.743202 ,-413.486099 ,-5
486.407814 ,-412.815323 ,-5
486.072426 ,-412.144531 ,-5
485.737030 ,-411.473755 ,-5
485.401642 ,-410.802979 ,-5
485.028984 ,-410.057663 ,-5
484.693596 ,-409.386871 ,-5
484.358170 ,-408.716019 ,-5
484.022774 ,-408.045242 ,-5
483.687386 ,-407.374451 ,-5
483.351997 ,-406.703674 ,-5
483.016602 ,-406.032898 ,-5
482.681213 ,-405.362106 ,-5
482.345825 ,-404.691330 ,-5
482.010391 ,-404.020508 ,-5
481.675003 ,-403.349731 ,-5
481.351723 ,-402.673553 ,-5
481.081841 ,-401.977814 ,-5
480.882774 ,-401.263443 ,-5
480.758202 ,-400.534775 ,-5
480.715942 ,-399.714996 ,-5
480.759804 ,-398.972778 ,-5
480.865746 ,-398.226990 ,-5
481.038010 ,-397.484726 ,-5
481.268631 ,-396.757736 ,-5
481.550667 ,-396.056915 ,-5
481.881210 ,-395.374420 ,-5
482.249649 ,-394.716248 ,-5
482.654022 ,-394.077072 ,-5
483.082542 ,-393.453278 ,-5
483.526917 ,-392.840118 ,-5
483.984375 ,-392.236649 ,-5
484.449104 ,-391.641647 ,-5
484.915115 ,-391.048050 ,-5
485.378441 ,-390.452667 ,-5
485.838127 ,-389.856369 ,-5
486.292267 ,-389.259460 ,-5
486.738243 ,-388.660309 ,-5
487.224922 ,-387.991287 ,-5
487.656013 ,-387.384918 ,-5
